"PERSON_ID","FINAL_PARENT_OKATO_NAME"
9752,"Красноярский край"
9753,"Краснодарский край"
9754,"Республика Коми"
9755,"Еврейская автономная область"
9756,"Москва"
9757,"Москва"
9758,"Удмуртская Республика"
9759,"Пермский край"
9760,"Республика Коми"
9761,"Ярославская область"
9762,"Республика Северная Осетия-Алания"
9763,"Приморский край"
9764,"Камчатский край"
9765,"Тульская область"
9766,"Нижегородская область"
9767,"Кировская область"
9768,"Республика Марий Эл"
9769,"Алтайский край"
9770,"Вологодская область"
9771,"Санкт-Петербург"
9772,"Кировская область"
9773,"Республика Карелия"
9774,"Кировская область"
9775,"Камчатский край"
9776,"Санкт-Петербург"
9777,"Санкт-Петербург"
9778,"Красноярский край"
9779,"Краснодарский край"
9780,"Воронежская область"
9781,"Республика Калмыкия"
9782,"Московская область"
9783,"Смоленская область"
9784,"Алтайский край"
9785,"Томская область"
9786,"Кемеровская область"
9787,"Смоленская область"
9788,"Ростовская область"
9789,"Республика Татарстан"
9790,"Республика Башкортостан"
9791,"Республика Татарстан"
9792,"Москва"
9793,"Свердловская область"
9794,"Калужская область"
9795,"Курганская область"
9796,"Санкт-Петербург"
9797,"Республика Крым"
9798,"Москва"
9799,"Санкт-Петербург"
9800,"Амурская область"
9801,"Амурская область"
9802,"Санкт-Петербург"
9803,"Свердловская область"
9804,"Москва"
9805,"Белгородская область"
9806,"Камчатский край"
9807,"Липецкая область"
9808,"Краснодарский край"
9809,"Ростовская область"
9810,"Санкт-Петербург"
9811,"Пермский край"
9812,"Санкт-Петербург"
9813,"Республика Башкортостан"
9814,"Ставропольский край"
9815,"Ярославская область"
9816,"Липецкая область"
9817,"Санкт-Петербург"
9818,"Москва"
9819,"Волгоградская область"
9820,"Самарская область"
9821,"Республика Хакасия"
9822,"Тюменская область"
9823,"Хабаровский край"
9824,"Москва"
9825,"Краснодарский край"
9826,"Челябинская область"
9827,"Пензенская область"
9828,
9829,"Санкт-Петербург"
9830,"Краснодарский край"
9831,"Республика Хакасия"
9832,"Московская область"
9833,"Воронежская область"
9834,"Санкт-Петербург"
9835,"Орловская область"
9836,"Ставропольский край"
9837,"Магаданская область"
9838,"Ставропольский край"
9839,"Москва"
9840,"Санкт-Петербург"
9841,"Пензенская область"
9842,"Москва"
9843,"Волгоградская область"
9844,"Москва"
9845,"Ставропольский край"
9846,"Воронежская область"
9847,"Ставропольский край"
9848,"Москва"
9849,"Республика Коми"
9850,"Краснодарский край"
9851,"Сахалинская область"
9852,"Кабардино-Балкарская Республика"
9853,"Республика Башкортостан"
9854,"Ростовская область"
9855,"Ставропольский край"
9856,"Хабаровский край"
9857,"Краснодарский край"
9858,"Волгоградская область"
9859,"Пермский край"
9860,"Хабаровский край"
9861,"Кемеровская область"
9862,"Костромская область"
9863,"Санкт-Петербург"
9864,"Москва"
9865,"Оренбургская область"
9866,"Санкт-Петербург"
9867,"Орловская область"
9868,"Тюменская область"
9869,"Иркутская область"
9870,"Еврейская автономная область"
9871,"Москва"
9872,"Оренбургская область"
9873,"Краснодарский край"
9874,"Республика Коми"
9875,"Республика Крым"
9876,"Кировская область"
9877,"Иркутская область"
9878,"Республика Коми"
9879,"Саратовская область"
9880,"Республика Коми"
9881,"Хабаровский край"
9882,"Сахалинская область"
9883,"Оренбургская область"
9884,"Воронежская область"
9885,"Орловская область"
9886,"Новосибирская область"
9887,"Красноярский край"
9888,"Приморский край"
9889,"Пермский край"
9890,"Ульяновская область"
9891,"Омская область"
9892,
9893,"Хабаровский край"
9894,"Приморский край"
9895,"Республика Крым"
9896,"Тульская область"
9897,"Ивановская область"
9898,"Тверская область"
9899,"Чувашская Республика - Чувашия"
9900,"Республика Саха"
9901,"Челябинская область"
9902,"Брянская область"
9903,"Ростовская область"
9904,"Приморский край"
9905,"Брянская область"
9906,"Брянская область"
9907,"Брянская область"
9908,"Приморский край"
9909,"Санкт-Петербург"
9910,"Свердловская область"
9911,"Волгоградская область"
9912,"Москва"
9913,"Санкт-Петербург"
9914,"Москва"
9915,"Ярославская область"
9916,"Волгоградская область"
9917,"Новосибирская область"
9918,"Санкт-Петербург"
9919,"Кемеровская область"
9920,
9921,"Приморский край"
9922,"Новосибирская область"
9923,"Санкт-Петербург"
9924,"Москва"
9925,"Брянская область"
9926,"Брянская область"
9927,"Красноярский край"
9928,"Воронежская область"
9929,"Ивановская область"
9930,"Санкт-Петербург"
9931,"Брянская область"
9932,"Волгоградская область"
9933,"Хабаровский край"
9934,"Иркутская область"
9935,"Новосибирская область"
9936,"Иркутская область"
9937,"Ульяновская область"
9938,"Архангельская область"
9939,"Тверская область"
9940,"Белгородская область"
9941,"Москва"
9942,"Тверская область"
9943,"Москва"
9944,"Брянская область"
9945,"Брянская область"
9946,"Республика Хакасия"
9947,"Ростовская область"
9948,"Брянская область"
9949,"Республика Бурятия"
9950,"Кировская область"
9951,"Москва"
9952,"Краснодарский край"
9953,"Свердловская область"
9954,"Алтайский край"
9955,"Забайкальский край"
9956,"Республика Коми"
9957,"Вологодская область"
9958,"Мурманская область"
9959,"Республика Крым"
9960,"Санкт-Петербург"
9961,"Москва"
9962,"Московская область"
9963,"Самарская область"
9964,"Красноярский край"
9965,"Республика Тыва"
9966,"Республика Калмыкия"
9967,
9968,"Республика Карелия"
9969,"Ставропольский край"
9970,"Чувашская Республика - Чувашия"
9971,"Республика Калмыкия"
9972,
9973,"Чувашская Республика - Чувашия"
9974,"Нижегородская область"
9975,"Краснодарский край"
9976,"Чувашская Республика - Чувашия"
9977,"Санкт-Петербург"
9978,"Краснодарский край"
9979,"Санкт-Петербург"
9980,"Республика Карелия"
9981,"Республика Адыгея"
9982,"Республика Башкортостан"
9983,"Краснодарский край"
9984,"Краснодарский край"
9985,"Ярославская область"
9986,"Санкт-Петербург"
9987,"Москва"
9988,"Москва"
9989,"Ивановская область"
9990,"Республика Башкортостан"
9991,"Республика Башкортостан"
9992,"Новосибирская область"
9993,"Кемеровская область"
9994,"Республика Башкортостан"
9995,"Республика Башкортостан"
9996,"Республика Башкортостан"
9997,"Челябинская область"
9998,"Республика Бурятия"
9999,"Республика Марий Эл"
10000,"Республика Башкортостан"
10001,"Республика Марий Эл"
10002,"Чувашская Республика - Чувашия"
10003,"Республика Марий Эл"
10004,"Республика Бурятия"
10005,"Москва"
10006,"Свердловская область"
10007,
10008,"Алтайский край"
10009,"Приморский край"
10010,"Республика Башкортостан"
10011,"Республика Бурятия"
10012,
10013,"Свердловская область"
10014,"Республика Татарстан"
10015,"Пензенская область"
10016,"Удмуртская Республика"
10017,"Республика Хакасия"
10018,"Челябинская область"
10019,"Москва"
10020,"Республика Мордовия"
10021,"Москва"
10022,"Республика Мордовия"
10023,"Ростовская область"
10024,"Нижегородская область"
10025,"Удмуртская Республика"
10026,"Республика Мордовия"
10027,"Москва"
10028,"Ульяновская область"
10029,"Республика Тыва"
10030,"Республика Татарстан"
10031,"Республика Марий Эл"
10032,"Алтайский край"
10033,"Приморский край"
10034,
10035,"Москва"
10036,"Москва"
10037,"Республика Татарстан"
10038,"Республика Татарстан"
10039,
10040,"Республика Башкортостан"
10041,"Республика Башкортостан"
10042,"Республика Татарстан"
10043,"Нижегородская область"
10044,"Москва"
10045,"Новосибирская область"
10046,"Ростовская область"
10047,"Краснодарский край"
10048,"Хабаровский край"
10049,"Красноярский край"
10050,"Хабаровский край"
10051,"Хабаровский край"
10052,"Красноярский край"
10053,"Республика Башкортостан"
10054,"Волгоградская область"
10055,
10056,"Красноярский край"
10057,"Алтайский край"
10058,"Свердловская область"
10059,"Республика Коми"
10060,"Алтайский край"
10061,"Республика Карелия"
10062,"Республика Дагестан"
10063,"Костромская область"
10064,
10065,"Москва"
10066,"Хабаровский край"
10067,"Томская область"
10068,"Ставропольский край"
10069,"Чувашская Республика - Чувашия"
10070,"Чувашская Республика - Чувашия"
10071,"Москва"
10072,"Ростовская область"
10073,"Республика Башкортостан"
10074,"Пермский край"
10075,"Республика Татарстан"
10076,"Свердловская область"
10077,"Республика Татарстан"
10078,"Нижегородская область"
10079,"Ставропольский край"
10080,"Чувашская Республика - Чувашия"
10081,"Красноярский край"
10082,"Чувашская Республика - Чувашия"
10083,
10084,"Чувашская Республика - Чувашия"
10085,
10086,"Республика Марий Эл"
10087,"Московская область"
10088,"Алтайский край"
10089,"Республика Бурятия"
10090,"Республика Коми"
10091,"Красноярский край"
10092,"Республика Бурятия"
10093,"Республика Башкортостан"
10094,"Алтайский край"
10095,"Республика Карелия"
10096,"Республика Марий Эл"
10097,"Республика Бурятия"
10098,"Республика Башкортостан"
10099,"Красноярский край"
10100,"Новосибирская область"
10101,"Санкт-Петербург"
10102,"Республика Мордовия"
10103,"Москва"
10104,"Краснодарский край"
10105,"Республика Башкортостан"
10106,"Республика Саха"
10107,"Челябинская область"
10108,"Республика Мордовия"
10109,"Республика Башкортостан"
10110,"Воронежская область"
10111,"Москва"
10112,"Чувашская Республика - Чувашия"
10113,"Приморский край"
10114,"Республика Калмыкия"
10115,"Ставропольский край"
10116,"Республика Башкортостан"
10117,"Удмуртская Республика"
10118,"Республика Татарстан"
10119,"Ивановская область"
10120,"Удмуртская Республика"
10121,"Чувашская Республика - Чувашия"
10122,"Удмуртская Республика"
10123,"Чувашская Республика - Чувашия"
10124,"Санкт-Петербург"
10125,"Ставропольский край"
10126,"Кемеровская область"
10127,"Республика Коми"
10128,"Рязанская область"
10129,"Новосибирская область"
10130,"Ростовская область"
10131,"Москва"
10132,"Нижегородская область"
10133,"Самарская область"
10134,"Москва"
10135,"Республика Саха"
10136,"Республика Саха"
10137,"Санкт-Петербург"
10138,"Удмуртская Республика"
10139,"Кабардино-Балкарская Республика"
10140,"Республика Марий Эл"
10141,"Республика Саха"
10142,"Красноярский край"
10143,"Ставропольский край"
10144,"Алтайский край"
10145,"Алтайский край"
10146,"Удмуртская Республика"
10147,
10148,"Республика Башкортостан"
10149,"Республика Татарстан"
10150,"Приморский край"
10151,"Удмуртская Республика"
10152,"Ставропольский край"
10153,
10154,"Владимирская область"
10155,"Москва"
10156,"Москва"
10157,"Республика Башкортостан"
10158,"Республика Татарстан"
10159,"Республика Татарстан"
10160,"Республика Мордовия"
10161,"Свердловская область"
10162,"Республика Башкортостан"
10163,"Республика Татарстан"
10164,"Калужская область"
10165,"Ставропольский край"
10166,"Самарская область"
10167,"Республика Татарстан"
10168,
10169,"Республика Татарстан"
10170,"Ростовская область"
10171,"Новосибирская область"
10172,"Приморский край"
10173,"Приморский край"
10174,"Самарская область"
10175,
10176,"Хабаровский край"
10177,"Красноярский край"
10178,"Свердловская область"
10179,"Красноярский край"
10180,"Красноярский край"
10181,"Пермский край"
10182,"Республика Коми"
10183,"Республика Татарстан"
10184,"Нижегородская область"
10185,"Ставропольский край"
10186,"Республика Башкортостан"
10187,"Краснодарский край"
10188,"Пермский край"
10189,"Республика Татарстан"
10190,"Москва"
10191,"Кабардино-Балкарская Республика"
10192,"Челябинская область"
10193,"Республика Татарстан"
10194,"Республика Башкортостан"
10195,"Республика Саха"
10196,"Москва"
10197,"Красноярский край"
10198,"Ставропольский край"
10199,"Чувашская Республика - Чувашия"
10200,"Москва"
10201,"Удмуртская Республика"
10202,"Республика Башкортостан"
10203,"Удмуртская Республика"
10204,"Республика Татарстан"
10205,"Республика Татарстан"
10206,"Республика Башкортостан"
10207,"Москва"
10208,"Республика Ингушетия"
10209,"Республика Коми"
10210,"Москва"
10211,"Республика Коми"
10212,"Нижегородская область"
10213,
10214,"Краснодарский край"
10215,"Самарская область"
10216,"Удмуртская Республика"
10217,"Самарская область"
10218,"Нижегородская область"
10219,"Республика Татарстан"
10220,"Республика Башкортостан"
10221,"Удмуртская Республика"
10222,"Кировская область"
10223,"Республика Мордовия"
10224,"Приморский край"
10225,
10226,"Нижегородская область"
10227,"Приморский край"
10228,"Санкт-Петербург"
10229,"Приморский край"
10230,"Республика Башкортостан"
10231,"Москва"
10232,"Приморский край"
10233,"Приморский край"
10234,"Приморский край"
10235,"Республика Коми"
10236,"Хабаровский край"
10237,"Волгоградская область"
10238,"Республика Башкортостан"
10239,"Республика Башкортостан"
10240,"Челябинская область"
10241,"Приморский край"
10242,"Республика Калмыкия"
10243,"Республика Калмыкия"
10244,"Москва"
10245,"Москва"
10246,"Москва"
10247,"Волгоградская область"
10248,"Ростовская область"
10249,"Республика Башкортостан"
10250,
10251,"Краснодарский край"
10252,"Республика Башкортостан"
10253,"Краснодарский край"
10254,"Москва"
10255,"Республика Калмыкия"
10256,"Алтайский край"
10257,"Алтайский край"
10258,"Санкт-Петербург"
10259,"Ставропольский край"
10260,"Республика Башкортостан"
10261,"Республика Татарстан"
10262,"Республика Башкортостан"
10263,
10264,"Алтайский край"
10265,"Кировская область"
10266,"Алтайский край"
10267,"Республика Башкортостан"
10268,"Ивановская область"
10269,"Алтайский край"
10270,"Новосибирская область"
10271,"Алтайский край"
10272,"Республика Татарстан"
10273,"Алтайский край"
10274,"Нижегородская область"
10275,"Республика Башкортостан"
10276,"Республика Башкортостан"
10277,"Республика Башкортостан"
10278,"Республика Мордовия"
10279,"Свердловская область"
10280,"Нижегородская область"
10281,"Республика Башкортостан"
10282,"Санкт-Петербург"
10283,"Республика Башкортостан"
10284,"Республика Татарстан"
10285,"Республика Башкортостан"
10286,"Новосибирская область"
10287,"Ставропольский край"
10288,"Новосибирская область"
10289,"Ростовская область"
10290,"Республика Татарстан"
10291,"Ставропольский край"
10292,"Свердловская область"
10293,"Чувашская Республика - Чувашия"
10294,"Ставропольский край"
10295,"Республика Бурятия"
10296,"Республика Карелия"
10297,"Санкт-Петербург"
10298,"Хабаровский край"
10299,"Чувашская Республика - Чувашия"
10300,"Республика Ингушетия"
10301,"Республика Башкортостан"
10302,"Республика Саха"
10303,"Республика Бурятия"
10304,"Краснодарский край"
10305,
10306,"Красноярский край"
10307,"Чувашская Республика - Чувашия"
10308,"Хабаровский край"
10309,"Хабаровский край"
10310,"Красноярский край"
10311,"Алтайский край"
10312,"Республика Карелия"
10313,"Красноярский край"
10314,"Чувашская Республика - Чувашия"
10315,"Республика Карелия"
10316,"Республика Татарстан"
10317,"Алтайский край"
10318,"Алтайский край"
10319,"Ставропольский край"
10320,"Ставропольский край"
10321,"Хабаровский край"
10322,"Санкт-Петербург"
10323,"Хабаровский край"
10324,"Свердловская область"
10325,"Москва"
10326,"Краснодарский край"
10327,"Москва"
10328,"Красноярский край"
10329,"Красноярский край"
10330,"Удмуртская Республика"
10331,"Новосибирская область"
10332,"Новосибирская область"
10333,"Санкт-Петербург"
10334,"Приморский край"
10335,"Республика Коми"
10336,"Республика Дагестан"
10337,"Чувашская Республика - Чувашия"
10338,"Республика Саха"
10339,"Республика Карелия"
10340,"Ростовская область"
10341,"Краснодарский край"
10342,"Чувашская Республика - Чувашия"
10343,"Удмуртская Республика"
10344,"Чувашская Республика - Чувашия"
10345,"Новосибирская область"
10346,"Красноярский край"
10347,"Чувашская Республика - Чувашия"
10348,"Республика Мордовия"
10349,"Ростовская область"
10350,"Хабаровский край"
10351,"Ростовская область"
10352,"Москва"
10353,"Ростовская область"
10354,"Хабаровский край"
10355,"Краснодарский край"
10356,"Удмуртская Республика"
10357,"Хабаровский край"
10358,"Ставропольский край"
10359,"Омская область"
10360,"Кировская область"
10361,"Красноярский край"
10362,"Хабаровский край"
10363,"Ростовская область"
10364,"Республика Саха"
10365,"Москва"
10366,"Удмуртская Республика"
10367,"Краснодарский край"
10368,"Краснодарский край"
10369,"Республика Карелия"
10370,"Республика Саха"
10371,"Кировская область"
10372,"Приморский край"
10373,"Республика Коми"
10374,"Республика Калмыкия"
10375,"Красноярский край"
10376,"Краснодарский край"
10377,"Ставропольский край"
10378,"Московская область"
10379,"Республика Саха"
10380,"Красноярский край"
10381,
10382,"Ставропольский край"
10383,"Красноярский край"
10384,"Красноярский край"
10385,"Республика Саха"
10386,"Свердловская область"
10387,"Республика Саха"
10388,
10389,"Хабаровский край"
10390,"Краснодарский край"
10391,"Краснодарский край"
10392,"Московская область"
10393,"Хабаровский край"
10394,"Красноярский край"
10395,"Республика Татарстан"
10396,"Ставропольский край"
10397,"Приморский край"
10398,"Москва"
10399,"Краснодарский край"
10400,"Республика Татарстан"
10401,"Республика Татарстан"
10402,"Свердловская область"
10403,"Москва"
10404,"Краснодарский край"
10405,"Красноярский край"
10406,"Приморский край"
10407,"Новгородская область"
10408,"Ростовская область"
10409,"Москва"
10410,"Красноярский край"
10411,"Алтайский край"
10412,"Республика Бурятия"
10413,"Москва"
10414,"Санкт-Петербург"
10415,"Краснодарский край"
10416,"Новосибирская область"
10417,"Санкт-Петербург"
10418,"Республика Башкортостан"
10419,"Краснодарский край"
10420,"Хабаровский край"
10421,"Алтайский край"
10422,"Саратовская область"
10423,"Нижегородская область"
10424,"Нижегородская область"
10425,"Санкт-Петербург"
10426,"Приморский край"
10427,"Камчатский край"
10428,"Волгоградская область"
10429,"Красноярский край"
10430,"Приморский край"
10431,"Удмуртская Республика"
10432,"Нижегородская область"
10433,"Хабаровский край"
10434,"Хабаровский край"
10435,
10436,
10437,"Хабаровский край"
10438,"Хабаровский край"
10439,"Чувашская Республика - Чувашия"
10440,"Хабаровский край"
10441,"Республика Коми"
10442,"Красноярский край"
10443,"Москва"
10444,"Республика Татарстан"
10445,"Новосибирская область"
10446,"Краснодарский край"
10447,"Красноярский край"
10448,"Хабаровский край"
10449,"Чувашская Республика - Чувашия"
10450,"Чувашская Республика - Чувашия"
10451,"Ростовская область"
10452,"Челябинская область"
10453,"Республика Башкортостан"
10454,"Свердловская область"
10455,"Новосибирская область"
10456,"Хабаровский край"
10457,"Москва"
10458,"Санкт-Петербург"
10459,"Хабаровский край"
10460,"Калужская область"
10461,"Хабаровский край"
10462,
10463,"Новосибирская область"
10464,"Москва"
10465,"Удмуртская Республика"
10466,"Ростовская область"
10467,"Ростовская область"
10468,"Ставропольский край"
10469,"Республика Башкортостан"
10470,"Москва"
10471,"Кировская область"
10472,"Санкт-Петербург"
10473,"Ленинградская область"
10474,"Новосибирская область"
10475,"Иркутская область"
10476,"Республика Коми"
10477,"Алтайский край"
10478,"Приморский край"
10479,"Москва"
10480,"Ставропольский край"
10481,"Санкт-Петербург"
10482,"Самарская область"
10483,"Удмуртская Республика"
10484,"Белгородская область"
10485,"Республика Башкортостан"
10486,"Москва"
10487,
10488,"Ставропольский край"
10489,"Удмуртская Республика"
10490,"Свердловская область"
10491,"Краснодарский край"
10492,"Саратовская область"
10493,"Москва"
10494,"Санкт-Петербург"
10495,"Москва"
10496,"Московская область"
10497,"Красноярский край"
10498,"Республика Татарстан"
10499,"Еврейская автономная область"
10500,"Свердловская область"
10501,
10502,"Санкт-Петербург"
10503,"Республика Татарстан"
10504,"Республика Саха"
10505,
10506,"Приморский край"
10507,"Республика Карелия"
10508,"Приморский край"
10509,"Саратовская область"
10510,"Москва"
10511,"Чувашская Республика - Чувашия"
10512,"Удмуртская Республика"
10513,"Республика Саха"
10514,"Республика Башкортостан"
10515,"Ростовская область"
10516,"Республика Башкортостан"
10517,"Удмуртская Республика"
10518,"Алтайский край"
10519,"Удмуртская Республика"
10520,"Ростовская область"
10521,"Республика Татарстан"
10522,"Приморский край"
10523,"Нижегородская область"
10524,"Республика Марий Эл"
10525,"Новосибирская область"
10526,"Республика Ингушетия"
10527,"Алтайский край"
10528,"Москва"
10529,"Москва"
10530,"Приморский край"
10531,"Красноярский край"
10532,"Москва"
10533,"Чувашская Республика - Чувашия"
10534,"Санкт-Петербург"
10535,
10536,"Новосибирская область"
10537,"Республика Татарстан"
10538,"Алтайский край"
10539,"Республика Татарстан"
10540,"Нижегородская область"
10541,"Удмуртская Республика"
10542,"Республика Татарстан"
10543,"Самарская область"
10544,"Свердловская область"
10545,"Приморский край"
10546,"Республика Коми"
10547,"Республика Башкортостан"
10548,"Красноярский край"
10549,"Пермский край"
10550,"Московская область"
10551,"Новосибирская область"
10552,"Республика Татарстан"
10553,"Алтайский край"
10554,"Удмуртская Республика"
10555,"Красноярский край"
10556,"Томская область"
10557,"Красноярский край"
10558,"Республика Татарстан"
10559,"Санкт-Петербург"
10560,"Республика Карелия"
10561,"Самарская область"
10562,"Республика Татарстан"
10563,"Республика Тыва"
10564,"Нижегородская область"
10565,"Ульяновская область"
10566,"Республика Марий Эл"
10567,"Республика Татарстан"
10568,"Новосибирская область"
10569,"Забайкальский край"
10570,
10571,"Костромская область"
10572,"Республика Татарстан"
10573,"Красноярский край"
10574,"Алтайский край"
10575,"Республика Саха"
10576,"Удмуртская Республика"
10577,"Республика Татарстан"
10578,"Республика Башкортостан"
10579,"Республика Мордовия"
10580,"Ивановская область"
10581,"Кабардино-Балкарская Республика"
10582,"Красноярский край"
10583,"Приморский край"
10584,"Приморский край"
10585,"Республика Тыва"
10586,"Ярославская область"
10587,"Санкт-Петербург"
10588,"Приморский край"
10589,"Республика Коми"
10590,"Республика Татарстан"
10591,"Приморский край"
10592,"Чувашская Республика - Чувашия"
10593,"Алтайский край"
10594,"Астраханская область"
10595,"Челябинская область"
10596,"Нижегородская область"
10597,"Мурманская область"
10598,"Республика Карелия"
10599,"Алтайский край"
10600,"Москва"
10601,"Москва"
10602,"Республика Татарстан"
10603,"Республика Саха"
10604,"Республика Марий Эл"
10605,"Чувашская Республика - Чувашия"
10606,
10607,"Краснодарский край"
10608,"Краснодарский край"
10609,"Удмуртская Республика"
10610,"Москва"
10611,"Приморский край"
10612,"Санкт-Петербург"
10613,"Ростовская область"
10614,"Республика Татарстан"
10615,"Приморский край"
10616,"Алтайский край"
10617,"Ставропольский край"
10618,"Чувашская Республика - Чувашия"
10619,"Новосибирская область"
10620,
10621,"Саратовская область"
10622,"Республика Тыва"
10623,"Республика Башкортостан"
10624,
10625,"Новосибирская область"
10626,"Приморский край"
10627,"Республика Башкортостан"
10628,"Республика Башкортостан"
10629,"Приморский край"
10630,"Республика Татарстан"
10631,"Иркутская область"
10632,"Кировская область"
10633,"Москва"
10634,"Красноярский край"
10635,"Красноярский край"
10636,"Москва"
10637,"Республика Мордовия"
10638,"Хабаровский край"
10639,"Ставропольский край"
10640,"Ставропольский край"
10641,"Республика Башкортостан"
10642,"Республика Башкортостан"
10643,"Чувашская Республика - Чувашия"
10644,"Москва"
10645,"Удмуртская Республика"
10646,"Саратовская область"
10647,"Удмуртская Республика"
10648,"Республика Башкортостан"
10649,"Свердловская область"
10650,"Республика Саха"
10651,"Самарская область"
10652,"Санкт-Петербург"
10653,"Свердловская область"
10654,
10655,"Москва"
10656,"Ростовская область"
10657,"Красноярский край"
10658,"Красноярский край"
10659,"Республика Башкортостан"
10660,"Свердловская область"
10661,"Удмуртская Республика"
10662,"Ставропольский край"
10663,"Москва"
10664,"Ставропольский край"
10665,"Чувашская Республика - Чувашия"
10666,"Хабаровский край"
10667,"Москва"
10668,"Кабардино-Балкарская Республика"
10669,"Московская область"
10670,"Республика Бурятия"
10671,"Ставропольский край"
10672,"Москва"
10673,"Республика Саха"
10674,"Самарская область"
10675,"Чувашская Республика - Чувашия"
10676,"Москва"
10677,
10678,"Республика Саха"
10679,"Новосибирская область"
10680,"Удмуртская Республика"
10681,"Свердловская область"
10682,"Республика Тыва"
10683,"Красноярский край"
10684,"Чувашская Республика - Чувашия"
10685,"Кировская область"
10686,"Пензенская область"
10687,"Нижегородская область"
10688,"Приморский край"
10689,"Ставропольский край"
10690,"Приморский край"
10691,"Республика Дагестан"
10692,"Ставропольский край"
10693,"Москва"
10694,"Республика Саха"
10695,"Республика Саха"
10696,"Свердловская область"
10697,"Республика Татарстан"
10698,"Республика Саха"
10699,"Воронежская область"
10700,"Республика Хакасия"
10701,"Новосибирская область"
10702,
10703,"Чувашская Республика - Чувашия"
10704,"Ростовская область"
10705,"Вологодская область"
10706,"Приморский край"
10707,"Чувашская Республика - Чувашия"
10708,"Республика Саха"
10709,"Алтайский край"
10710,"Санкт-Петербург"
10711,"Краснодарский край"
10712,"Ивановская область"
10713,"Удмуртская Республика"
10714,"Ярославская область"
10715,"Челябинская область"
10716,"Ивановская область"
10717,"Чувашская Республика - Чувашия"
10718,"Приморский край"
10719,"Республика Татарстан"
10720,"Хабаровский край"
10721,
10722,"Ставропольский край"
10723,"Республика Саха"
10724,"Республика Башкортостан"
10725,"Ростовская область"
10726,"Республика Саха"
10727,"Белгородская область"
10728,"Воронежская область"
10729,"Москва"
10730,"Новосибирская область"
10731,"Нижегородская область"
10732,"Красноярский край"
10733,"Москва"
10734,"Хабаровский край"
10735,"Республика Тыва"
10736,"Хабаровский край"
10737,"Москва"
10738,"Алтайский край"
10739,"Республика Татарстан"
10740,"Иркутская область"
10741,"Республика Мордовия"
10742,"Чувашская Республика - Чувашия"
10743,"Приморский край"
10744,"Алтайский край"
10745,"Иркутская область"
10746,"Республика Татарстан"
10747,"Чувашская Республика - Чувашия"
10748,
10749,"Воронежская область"
10750,"Приморский край"
10751,"Нижегородская область"
10752,"Республика Башкортостан"
10753,"Чувашская Республика - Чувашия"
10754,"Ставропольский край"
10755,"Красноярский край"
10756,"Москва"
10757,"Воронежская область"
10758,"Краснодарский край"
10759,"Республика Татарстан"
10760,"Новосибирская область"
10761,"Хабаровский край"
10762,"Москва"
10763,"Новосибирская область"
10764,"Чувашская Республика - Чувашия"
10765,"Республика Мордовия"
10766,"Новосибирская область"
10767,"Республика Саха"
10768,"Чувашская Республика - Чувашия"
10769,"Ставропольский край"
10770,"Чувашская Республика - Чувашия"
10771,"Краснодарский край"
10772,"Новосибирская область"
10773,"Ставропольский край"
10774,"Москва"
10775,"Ростовская область"
10776,"Ставропольский край"
10777,"Красноярский край"
10778,"Республика Татарстан"
10779,"Чувашская Республика - Чувашия"
10780,"Республика Саха"
10781,"Республика Мордовия"
10782,"Приморский край"
10783,"Москва"
10784,"Ставропольский край"
10785,"Республика Северная Осетия-Алания"
10786,"Ставропольский край"
10787,"Республика Коми"
10788,"Республика Мордовия"
10789,"Республика Мордовия"
10790,"Москва"
10791,"Нижегородская область"
10792,"Республика Татарстан"
10793,"Республика Башкортостан"
10794,"Республика Мордовия"
10795,"Приморский край"
10796,"Новосибирская область"
10797,"Республика Саха"
10798,"Республика Башкортостан"
10799,"Калининградская область"
10800,"Хабаровский край"
10801,"Владимирская область"
10802,"Чувашская Республика - Чувашия"
10803,"Москва"
10804,"Москва"
10805,"Ставропольский край"
10806,"Республика Татарстан"
10807,"Республика Коми"
10808,"Нижегородская область"
10809,"Красноярский край"
10810,"Москва"
10811,"Удмуртская Республика"
10812,"Республика Мордовия"
10813,
10814,"Красноярский край"
10815,"Нижегородская область"
10816,"Краснодарский край"
10817,"Краснодарский край"
10818,"Красноярский край"
10819,"Москва"
10820,"Краснодарский край"
10821,"Республика Мордовия"
10822,"Москва"
10823,"Республика Бурятия"
10824,"Свердловская область"
10825,"Москва"
10826,"Республика Татарстан"
10827,"Ивановская область"
10828,"Республика Башкортостан"
10829,"Свердловская область"
10830,"Краснодарский край"
10831,"Ставропольский край"
10832,"Мурманская область"
10833,"Санкт-Петербург"
